,Date,code,Open,Close,High,Low,Vol,VoT,振幅,涨跌幅,涨跌额,exchange,CLOSE,HIGH,LOW,MTR,DMP,DMM,PDI,MDI,ADX,ADXR
3692,2017-03-13,600519,370.05,371.55,374.33,367.53,27674,1027592800.0,1.84,0.46,1.7,0.22,371.55,374.33,367.53,73.94,24.48,8.01,33.11,10.83,51.29,39.71
3693,2017-03-14,600519,371.55,369.5,373.85,368.34,20416,756359632.0,1.48,-0.55,-2.05,0.16,369.5,373.85,368.34,71.67,20.39,8.01,28.45,11.18,53.39,39.78
3694,2017-03-15,600519,369.5,374.68,375.15,369.01,25155,935994832.0,1.66,1.4,5.18,0.2,374.68,375.15,369.01,72.09,21.69,7.77,30.09,10.78,52.25,40.67
3695,2017-03-16,600519,376.56,374.77,378.3,372.8,25023,938231440.0,1.47,0.02,0.09,0.2,374.77,378.3,372.8,74.75,24.84,7.77,33.23,10.39,50.78,42.84
3696,2017-03-17,600519,373.1,378.48,384.45,373.1,34700,1315336848.0,3.03,0.99,3.71,0.28,378.48,384.45,373.1,80.05,30.99,4.52,38.71,5.65,53.87,47.47
3697,2017-03-20,600519,380.5,386.41,386.71,378.88,31546,1209603920.0,2.07,2.1,7.93,0.25,386.41,386.71,378.88,82.66,33.25,1.3,40.23,1.57,60.15,53.96
3698,2017-03-21,600519,386.55,394.01,396.5,386.5,48461,1901883744.0,2.59,1.97,7.6,0.39,394.01,396.5,386.5,89.21,43.04,1.3,48.25,1.46,67.39,59.34
3699,2017-03-22,600519,390.53,394.48,394.6,385.0,45533,1775217760.0,2.44,0.12,0.47,0.36,394.48,394.6,385.0,96.34,43.04,2.33,44.68,2.42,75.08,64.23
3700,2017-03-23,600519,392.03,389.79,393.99,386.6,34505,1345058752.0,1.87,-1.19,-4.69,0.27,389.79,393.99,386.6,101.0,41.82,2.33,41.41,2.31,82.11,67.18
3701,2017-03-24,600519,392.32,386.82,393.22,385.0,33288,1292313392.0,2.11,-0.76,-2.97,0.26,386.82,393.22,385.0,106.22,40.5,3.93,38.13,3.7,87.11,68.94
3702,2017-03-27,600519,386.03,378.82,389.26,378.39,53690,2054742976.0,2.81,-2.07,-8.0,0.43,378.82,389.26,378.39,106.24,31.16,10.54,29.33,9.92,82.92,68.4
3703,2017-03-28,600519,379.95,380.26,381.15,376.66,41187,1558258560.0,1.19,0.38,1.44,0.33,380.26,381.15,376.66,107.74,31.16,12.27,28.92,11.39,74.76,67.46
3704,2017-03-29,600519,381.01,383.65,385.8,379.9,37300,1429610960.0,1.55,0.89,3.39,0.3,383.65,385.8,379.9,109.22,34.32,12.27,31.42,11.23,66.96,67.17
3705,2017-03-30,600519,383.0,386.14,386.89,382.6,31613,1216016528.0,1.12,0.65,2.49,0.25,386.14,386.89,382.6,104.87,28.39,12.27,27.07,11.7,58.61,66.85
3706,2017-03-31,600519,386.2,386.36,388.0,384.18,24474,945503280.0,0.99,0.06,0.22,0.19,386.36,388.0,384.18,101.89,29.5,11.44,28.95,11.23,51.06,66.58
3707,2017-04-05,600519,385.66,389.66,394.99,385.0,40790,1594997312.0,2.59,0.85,3.3,0.32,389.66,394.99,385.0,106.37,36.49,11.44,34.3,10.75,46.05,66.58
3708,2017-04-06,600519,389.01,391.91,393.0,386.63,28857,1125204240.0,1.63,0.58,2.25,0.23,391.91,393.0,386.63,106.6,35.19,11.44,33.01,10.73,46.3,64.61
3709,2017-04-07,600519,392.99,392.87,394.0,389.6,24097,945589200.0,1.12,0.24,0.96,0.19,392.87,394.0,389.6,105.5,33.04,11.44,31.32,10.84,47.14,60.95
3710,2017-04-10,600519,394.0,389.2,394.0,388.0,28869,1126296272.0,1.53,-0.93,-3.67,0.23,389.2,394.0,388.0,100.15,26.89,13.04,26.85,13.02,45.03,56.0
3711,2017-04-11,600519,388.05,385.29,390.7,380.6,43531,1679537552.0,2.6,-1.0,-3.91,0.35,385.29,390.7,380.6,102.02,24.63,20.44,24.14,20.04,39.98,49.29
3712,2017-04-12,600519,385.29,390.23,391.0,384.8,27003,1049245584.0,1.61,1.28,4.94,0.21,390.23,391.0,384.8,98.13,15.14,20.44,15.43,20.83,35.11,43.08
3713,2017-04-13,600519,390.78,398.39,398.59,390.51,45648,1805008864.0,2.07,2.09,8.16,0.36,398.39,398.59,390.51,96.89,22.73,18.94,23.46,19.55,27.91,36.98
3714,2017-04-14,600519,399.43,395.45,399.88,395.0,23647,938378992.0,1.22,-0.74,-2.94,0.19,395.45,399.88,395.0,93.89,24.02,18.94,25.58,20.17,21.39,33.84
3715,2017-04-17,600519,391.0,395.79,398.28,388.55,28794,1136763712.0,2.46,0.09,0.34,0.23,395.79,398.28,388.55,95.4,24.02,23.79,25.18,24.94,13.38,30.26
3716,2017-04-18,600519,394.6,404.65,406.55,394.6,49581,1987661264.0,3.02,2.24,8.86,0.39,404.65,406.55,394.6,96.48,32.29,17.18,33.47,17.81,12.69,28.86
3717,2017-04-19,600519,403.0,405.74,409.1,402.86,37550,1521983648.0,1.54,0.27,1.09,0.3,405.74,409.1,402.86,98.23,34.84,15.45,35.47,15.73,17.57,28.77
3718,2017-04-20,600519,406.09,415.31,420.43,406.09,50458,2091241456.0,3.53,2.36,9.57,0.4,415.31,420.43,406.09,107.02,41.52,15.45,38.8,14.44,22.71,28.91
3719,2017-04-21,600519,415.0,400.53,415.6,400.0,49333,2015062640.0,3.76,-3.56,-14.78,0.39,400.53,415.6,400.0,118.33,40.43,21.54,34.17,18.2,26.27,27.09
3720,2017-04-24,600519,400.62,398.55,405.0,389.0,50038,1986424992.0,3.99,-0.49,-1.98,0.4,398.55,405.0,389.0,130.51,39.32,32.54,30.13,24.93,25.88,23.63
3721,2017-04-25,600519,404.8,418.89,420.17,404.8,76193,3143136336.0,3.86,5.1,20.34,0.61,418.89,420.17,404.8,142.14,47.5,32.54,33.42,22.89,28.91,21.15
3722,2017-04-26,600519,418.85,417.96,428.68,413.01,56624,2384125120.0,3.74,-0.22,-0.93,0.45,417.96,428.68,413.01,151.44,56.01,32.54,36.98,21.49,28.24,20.46
3723,2017-04-27,600519,415.53,421.44,421.97,410.43,28241,1180494896.0,2.76,0.83,3.48,0.22,421.44,421.97,410.43,158.58,55.01,35.12,34.69,22.15,25.49,21.53
3724,2017-04-28,600519,421.99,413.48,423.0,409.9,49506,2052093808.0,3.11,-1.89,-7.96,0.39,413.48,423.0,409.9,165.68,56.04,33.52,33.82,20.23,22.05,22.38
3725,2017-05-02,600519,411.6,412.08,415.0,409.18,23292,960137248.0,1.41,-0.34,-1.4,0.19,412.08,415.0,409.18,161.4,56.04,26.84,34.72,16.63,22.85,24.56
3726,2017-05-03,600519,411.0,417.61,417.66,411.0,20268,842560352.0,1.62,1.34,5.53,0.16,417.61,417.66,411.0,161.86,58.4,26.84,36.08,16.58,27.44,26.66
3727,2017-05-04,600519,414.63,416.0,418.48,414.63,26709,1111200112.0,0.92,-0.39,-1.61,0.21,416.0,418.48,414.63,157.35,51.63,26.84,32.81,17.06,29.59,29.25
3728,2017-05-05,600519,416.2,416.19,422.78,415.1,37437,1566063424.0,1.85,0.05,0.19,0.3,416.19,422.78,415.1,160.15,54.64,26.84,34.12,16.76,30.86,29.55
3729,2017-05-08,600519,416.18,405.48,417.0,404.72,40722,1671035536.0,2.95,-2.57,-10.71,0.32,405.48,417.0,404.72,162.7,54.64,30.77,33.58,18.91,31.84,28.67
3730,2017-05-09,600519,404.44,408.76,409.88,398.0,52802,2126236512.0,2.93,0.81,3.28,0.42,408.76,409.88,398.0,162.63,46.37,37.49,28.51,23.05,29.42,25.74
3731,2017-05-10,600519,408.4,410.09,414.44,407.02,26039,1070652720.0,1.82,0.33,1.33,0.21,410.09,414.44,407.02,163.81,48.38,37.49,29.53,22.89,25.66,24.25
3732,2017-05-11,600519,408.4,412.16,414.7,406.51,30468,1254053008.0,2.0,0.5,2.07,0.24,412.16,414.7,406.51,157.31,37.05,38.0,23.55,24.16,19.7,23.57
3733,2017-05-12,600519,413.59,413.47,415.3,410.01,22337,921621376.0,1.28,0.32,1.31,0.18,413.47,415.3,410.01,147.0,37.65,31.91,25.61,21.71,15.81,22.7
3734,2017-05-15,600519,413.12,419.55,420.35,413.12,33447,1398908208.0,1.75,1.47,6.08,0.27,419.55,420.35,413.12,138.23,42.7,20.91,30.89,15.13,15.83,23.35
3735,2017-05-16,600519,419.6,430.12,431.22,418.26,50165,2145037952.0,3.09,2.52,10.57,0.4,430.12,431.22,418.26,129.57,38.4,20.91,29.64,16.14,16.09,23.97
3736,2017-05-17,600519,429.0,426.6,430.19,424.88,27515,1174696176.0,1.23,-0.82,-3.52,0.22,426.6,430.19,424.88,119.21,29.89,20.91,25.07,17.54,17.27,23.34
3737,2017-05-18,600519,425.05,429.54,430.7,425.01,24301,1040535488.0,1.33,0.69,2.94,0.19,429.54,430.7,425.01,113.36,30.4,18.33,26.82,16.17,19.28,22.47
3738,2017-05-19,600519,429.57,440.82,441.8,429.57,38311,1672948416.0,2.85,2.63,11.28,0.3,440.82,441.8,429.57,112.52,40.47,18.33,35.97,16.29,25.35,22.52
3739,2017-05-22,600519,439.04,441.78,446.01,436.2,35321,1560087952.0,2.23,0.22,0.96,0.28,441.78,446.01,436.2,116.51,44.68,17.61,38.35,15.11,31.22,23.51
3740,2017-05-23,600519,442.25,454.2,454.47,442.25,48454,2178738032.0,2.77,2.81,12.42,0.39,454.2,454.47,442.25,122.54,50.48,17.61,41.19,14.37,33.55,24.69
3741,2017-05-24,600519,452.9,450.32,456.48,446.0,40226,1812513088.0,2.31,-0.85,-3.88,0.32,450.32,456.48,446.0,129.17,51.67,17.61,40.0,13.63,36.83,26.46
3742,2017-05-25,600519,448.71,450.6,452.96,447.5,28898,1299628592.0,1.21,0.06,0.28,0.23,450.6,452.96,447.5,126.95,47.37,17.61,37.31,13.87,41.52,29.39
3743,2017-05-26,600519,450.82,451.92,455.6,448.0,27387,1237323136.0,1.69,0.29,1.32,0.22,451.92,455.6,448.0,122.27,50.01,7.23,40.9,5.91,49.85,34.57
3744,2017-05-31,600519,450.0,442.94,450.5,440.11,44312,1968887168.0,2.3,-1.99,-8.98,0.35,442.94,450.5,440.11,122.2,50.01,8.4,40.92,6.87,55.44,40.4
3745,2017-06-01,600519,442.5,449.28,449.95,441.01,40605,1808305712.0,2.02,1.43,6.34,0.32,449.28,449.95,441.01,123.72,45.45,8.4,36.74,6.79,59.67,45.44
3746,2017-06-02,600519,450.0,447.31,450.95,445.6,21785,974893312.0,1.19,-0.44,-1.97,0.17,447.31,450.95,445.6,120.88,46.45,7.89,38.43,6.53,63.45,48.5
3747,2017-06-05,600519,448.04,444.41,449.0,442.35,19241,854876928.0,1.49,-0.65,-2.9,0.15,444.41,449.0,442.35,122.24,45.85,11.14,37.51,9.11,65.41,51.12
3748,2017-06-06,600519,444.97,448.82,449.0,444.2,20402,912438704.0,1.08,0.99,4.41,0.16,448.82,449.0,444.2,119.81,40.8,11.14,34.05,9.3,67.29,54.41
3749,2017-06-07,600519,449.12,459.37,460.0,449.12,38834,1774212480.0,2.42,2.35,10.55,0.31,459.37,460.0,449.12,118.03,40.93,11.14,34.68,9.44,64.37,57.11
3750,2017-06-08,600519,461.32,464.31,464.4,458.5,28951,1338443408.0,1.28,1.08,4.94,0.23,464.31,464.4,458.5,118.62,45.33,11.14,38.21,9.39,62.59,59.02
3751,2017-06-09,600519,464.24,465.74,470.8,463.0,31431,1467836832.0,1.68,0.31,1.43,0.25,465.74,470.8,463.0,120.73,51.22,11.14,42.43,9.23,61.83,60.75
3752,2017-06-12,600519,467.0,472.88,475.44,465.0,35109,1654502000.0,2.24,1.53,7.14,0.28,472.88,475.44,465.0,118.91,44.76,11.14,37.64,9.37,60.03,61.74
3753,2017-06-13,600519,473.05,473.04,474.5,467.0,24238,1141536368.0,1.59,0.03,0.16,0.19,473.04,474.5,467.0,116.6,40.55,11.14,34.78,9.55,59.36,62.38
3754,2017-06-14,600519,472.79,474.39,477.5,470.48,33769,1600846624.0,1.48,0.29,1.35,0.27,474.39,477.5,470.48,110.93,35.09,11.14,31.63,10.04,58.48,62.89
3755,2017-06-15,600519,475.0,464.3,475.48,464.0,50203,2347172384.0,2.42,-2.13,-10.09,0.4,464.3,475.48,464.0,111.93,33.08,17.62,29.55,15.74,54.03,59.2
3756,2017-06-16,600519,461.5,462.63,467.49,461.26,33332,1544955952.0,1.34,-0.36,-1.67,0.27,462.63,467.49,461.26,112.7,33.08,20.36,29.35,18.07,47.9,55.25
3757,2017-06-19,600519,461.96,470.17,470.39,461.96,38537,1803585248.0,1.82,1.63,7.54,0.31,470.17,470.39,461.96,113.53,33.34,20.36,29.37,17.93,41.22,51.53
3758,2017-06-20,600519,473.0,466.3,474.88,465.66,34505,1614858144.0,1.96,-0.82,-3.87,0.27,466.3,474.88,465.66,110.94,37.83,12.47,34.1,11.24,39.6,49.81
3759,2017-06-21,600519,469.55,472.71,473.0,466.03,42039,1974672848.0,1.49,1.37,6.41,0.33,472.71,473.0,466.03,108.97,37.83,12.47,34.72,11.44,38.52,48.94
3760,2017-06-22,600519,473.02,472.75,477.93,471.2,38242,1815684368.0,1.42,0.01,0.04,0.3,472.75,477.93,471.2,110.35,41.76,12.47,37.84,11.3,38.89,48.68
3761,2017-06-23,600519,472.86,472.73,474.88,468.33,31304,1473803776.0,1.39,0.0,-0.02,0.25,472.73,474.88,468.33,110.25,41.76,12.09,37.88,10.97,42.99,48.51
3762,2017-06-26,600519,473.01,484.68,485.0,472.0,52933,2536430496.0,2.75,2.53,11.95,0.42,484.68,485.0,472.0,118.45,51.88,12.09,43.8,10.21,49.39,48.64
3763,2017-06-27,600519,482.82,484.1,485.0,480.85,27981,1350476768.0,0.86,-0.12,-0.58,0.22,484.1,485.0,480.85,111.42,40.88,12.09,36.69,10.85,54.42,47.82
3764,2017-06-28,600519,484.09,475.3,484.09,473.0,37729,1799676816.0,2.29,-1.82,-8.8,0.3,475.3,484.09,473.0,116.62,36.48,19.94,31.28,17.1,50.9,45.25
3765,2017-06-29,600519,476.3,473.01,477.35,470.0,35093,1657994400.0,1.55,-0.48,-2.29,0.28,473.01,477.35,470.0,116.17,30.08,22.94,25.89,19.75,44.74,41.63
3766,2017-06-30,600519,471.51,471.85,474.16,467.8,22427,1056424784.0,1.34,-0.25,-1.16,0.18,471.85,474.16,467.8,112.09,25.44,25.14,22.7,22.43,35.84,37.36
3767,2017-07-03,600519,474.2,460.37,474.2,457.9,49629,2298656464.0,3.45,-2.43,-11.48,0.4,460.37,474.2,457.9,120.89,25.44,35.04,21.04,28.99,29.3,36.14
3768,2017-07-04,600519,458.96,451.92,460.0,449.0,56489,2563886384.0,2.39,-1.84,-8.45,0.45,451.92,460.0,449.0,125.24,22.44,43.94,17.92,35.08,24.33,36.86
3769,2017-07-05,600519,453.01,460.13,460.33,453.01,37540,1718844528.0,1.62,1.82,8.21,0.3,460.13,460.33,453.01,122.17,22.77,37.46,18.64,30.66,19.34,36.88
3770,2017-07-06,600519,458.11,455.98,460.2,450.6,42044,1913037504.0,2.09,-0.9,-4.15,0.33,455.98,460.2,450.6,125.54,22.77,37.13,18.14,29.58,18.45,34.67
3771,2017-07-07,600519,451.05,445.97,451.1,441.2,37796,1681450720.0,2.17,-2.2,-10.01,0.3,445.97,451.1,441.2,131.89,19.87,46.53,15.07,35.28,22.89,33.82
3772,2017-07-10,600519,446.88,454.47,454.9,442.97,36624,1648443664.0,2.68,1.91,8.5,0.29,454.47,454.9,442.97,134.6,19.18,46.53,14.25,34.57,29.73,32.79
3773,2017-07-11,600519,454.5,463.13,464.58,454.0,44602,2054854496.0,2.33,1.91,8.66,0.36,463.13,464.58,454.0,138.21,28.86,46.53,20.88,33.67,30.99,30.15
3774,2017-07-12,600519,465.8,457.47,465.99,455.0,28951,1330327920.0,2.37,-1.22,-5.66,0.23,457.47,465.99,455.0,142.47,25.34,46.53,17.79,32.66,30.51,27.42
3775,2017-07-13,600519,455.35,456.16,461.91,453.68,25951,1183440448.0,1.8,-0.29,-1.31,0.21,456.16,461.91,453.68,144.15,25.34,44.98,17.58,31.2,31.1,25.22
3776,2017-07-14,600519,456.25,456.41,458.76,453.05,17727,806510272.0,1.25,0.05,0.25,0.14,456.41,458.76,453.05,136.86,15.22,45.61,11.12,33.33,35.43,26.94
3777,2017-07-17,600519,457.04,450.07,458.04,446.28,35264,1595292992.0,2.58,-1.39,-6.34,0.28,450.07,458.04,446.28,144.47,15.22,52.38,10.54,36.26,37.9,30.4
3778,2017-07-18,600519,451.99,452.55,453.99,448.0,30684,1384468256.0,1.33,0.55,2.48,0.24,452.55,453.99,448.0,139.36,15.22,44.53,10.92,31.95,39.14,34.44
3779,2017-07-19,600519,454.0,456.86,463.62,452.8,56260,2574934656.0,2.39,0.95,4.31,0.45,456.86,463.62,452.8,143.08,24.85,41.53,17.37,29.03,39.42,35.21
3780,2017-07-20,600519,455.86,466.47,466.89,455.86,46635,2160731536.0,2.41,2.1,9.61,0.37,466.47,466.89,455.86,147.75,28.12,39.33,19.03,26.62,37.28,33.89
3781,2017-07-21,600519,466.96,473.2,475.01,463.66,46792,2207195744.0,2.43,1.44,6.73,0.37,473.2,475.01,463.66,142.8,36.24,29.43,25.38,20.61,34.35,32.72
3782,2017-07-24,600519,474.88,477.8,485.35,474.88,42716,2052709808.0,2.21,0.97,4.6,0.34,477.8,485.35,474.88,143.58,46.58,20.53,32.44,14.3,32.49,33.96
3783,2017-07-25,600519,482.2,477.96,482.8,476.1,21930,1051446096.0,1.4,0.03,0.16,0.17,477.96,482.8,476.1,141.87,46.25,20.53,32.6,14.47,29.75,33.83
3784,2017-07-26,600519,478.05,471.63,481.63,466.56,31470,1487729152.0,3.15,-1.32,-6.33,0.25,471.63,481.63,466.56,147.34,46.25,27.66,31.39,18.77,25.77,32.45
3785,2017-07-27,600519,471.63,473.87,475.85,471.1,19595,928077232.0,1.01,0.47,2.24,0.16,473.87,475.85,471.1,137.31,46.25,18.26,33.68,13.3,28.81,34.12
3786,2017-07-28,600519,471.0,483.92,484.07,467.71,46619,2235811536.0,3.45,2.12,10.05,0.37,483.92,484.07,467.71,141.74,50.67,18.26,35.75,12.88,33.88,35.58
3787,2017-07-31,600519,484.0,481.22,487.96,481.0,38412,1861154800.0,1.44,-0.56,-2.7,0.31,481.22,487.96,481.0,138.12,44.88,18.26,32.49,13.22,39.18,36.76
3788,2017-08-01,600519,481.0,480.24,483.0,477.4,27502,1318453664.0,1.16,-0.2,-0.98,0.22,480.24,483.0,477.4,132.73,43.47,21.86,32.75,16.47,38.22,35.36
3789,2017-08-02,600519,480.04,482.84,484.88,478.51,26774,1289564016.0,1.33,0.54,2.6,0.21,482.84,484.88,478.51,130.87,45.35,20.54,34.65,15.69,38.08,33.91
3790,2017-08-03,600519,483.68,477.22,486.85,475.63,31768,1522998144.0,2.32,-1.16,-5.62,0.25,477.22,486.85,475.63,136.38,45.35,22.79,33.25,16.71,39.4,32.58
3791,2017-08-04,600519,477.0,473.64,478.98,472.6,18681,887074160.0,1.34,-0.75,-3.58,0.15,473.64,478.98,472.6,131.0,45.35,19.05,34.62,14.54,38.98,33.89
3792,2017-08-07,600519,472.5,481.56,482.4,471.13,23099,1104715344.0,2.38,1.67,7.92,0.18,481.56,482.4,471.13,136.28,48.77,19.05,35.79,13.98,38.44,36.16
3793,2017-08-08,600519,482.0,482.58,484.22,479.5,16052,773408192.0,0.98,0.21,1.02,0.13,482.58,484.22,479.5,129.93,40.96,19.05,31.52,14.66,37.5,38.34
3794,2017-08-09,600519,484.84,490.85,492.98,482.03,41794,2045888048.0,2.27,1.71,8.27,0.33,490.85,492.98,482.03,129.85,46.45,19.05,35.77,14.67,38.96,38.59
3795,2017-08-10,600519,491.09,491.63,499.6,489.0,35364,1747693648.0,2.16,0.16,0.78,0.28,491.63,499.6,489.0,129.1,44.95,19.05,34.82,14.76,39.43,38.75
3796,2017-08-11,600519,489.0,484.06,496.55,483.48,36573,1785149168.0,2.66,-1.54,-7.57,0.29,484.06,496.55,483.48,130.02,34.61,24.57,26.62,18.9,36.74,38.07
3797,2017-08-14,600519,485.21,499.83,500.1,485.21,39331,1952353920.0,3.08,3.26,15.77,0.31,499.83,500.1,485.21,139.36,38.16,24.57,27.38,17.63,33.54,36.26
3798,2017-08-15,600519,500.11,495.97,501.1,495.01,27163,1350104672.0,1.22,-0.77,-3.86,0.22,495.97,501.1,495.01,130.38,39.16,15.03,30.04,11.53,33.66,36.05
3799,2017-08-16,600519,498.0,496.49,498.8,493.0,18587,921412992.0,1.17,0.1,0.52,0.15,496.49,498.8,493.0,131.43,39.16,17.04,29.8,12.97,34.14,35.82
3800,2017-08-17,600519,497.6,492.69,497.6,489.8,25847,1272341264.0,1.57,-0.77,-3.8,0.21,492.69,497.6,489.8,122.87,30.94,20.24,25.18,16.47,30.65,34.8
3801,2017-08-18,600519,492.8,489.65,494.44,488.0,23858,1169732672.0,1.31,-0.62,-3.04,0.19,489.65,494.44,488.0,122.35,27.05,22.04,22.11,18.01,25.6,32.52
3802,2017-08-21,600519,488.0,489.73,494.4,486.94,23547,1153168720.0,1.52,0.02,0.08,0.19,489.73,494.4,486.94,124.21,27.05,19.5,21.78,15.7,25.48,31.11
3803,2017-08-22,600519,487.4,487.22,489.48,476.0,42457,2051271360.0,2.75,-0.51,-2.51,0.34,487.22,489.48,476.0,131.57,25.17,30.44,19.13,23.14,23.45,28.5
3804,2017-08-23,600519,485.45,494.01,494.63,484.32,27215,1337347648.0,2.12,1.39,6.79,0.22,494.01,494.63,484.32,130.66,30.32,27.56,23.21,21.09,16.82,25.24
3805,2017-08-24,600519,493.99,492.81,496.4,492.02,18157,896861680.0,0.89,-0.24,-1.2,0.14,492.81,496.4,492.02,128.66,32.09,24.53,24.94,19.07,12.49,23.31
3806,2017-08-25,600519,493.45,492.99,494.25,489.32,17298,850598720.0,1.0,0.04,0.18,0.14,492.99,494.25,489.32,122.32,28.67,27.23,23.44,22.26,9.43,20.04
3807,2017-08-28,600519,493.0,492.04,497.29,491.03,29021,1432545552.0,1.27,-0.19,-0.95,0.23,492.04,497.29,491.03,123.86,29.89,27.23,24.13,21.98,8.51,17.06
3808,2017-08-29,600519,493.02,489.44,494.88,488.01,25177,1234431712.0,1.4,-0.53,-2.6,0.2,489.44,494.88,488.01,119.78,21.13,30.25,17.64,25.25,8.76,17.12
3809,2017-08-30,600519,489.7,492.97,493.75,489.16,18504,910133936.0,0.94,0.72,3.53,0.15,492.97,493.75,489.16,113.77,14.51,30.25,12.75,26.59,13.04,18.25
3810,2017-08-31,600519,494.04,491.15,494.88,489.8,18737,921659712.0,1.03,-0.37,-1.82,0.15,491.15,494.88,489.8,105.78,15.64,24.73,14.79,23.38,16.0,16.41
3811,2017-09-01,600519,490.2,495.18,496.28,490.03,31451,1554634576.0,1.27,0.82,4.03,0.25,495.18,496.28,490.03,95.99,13.49,24.73,14.05,25.76,18.68,15.58
3812,2017-09-04,600519,495.18,492.42,496.66,491.27,18932,932954816.0,1.09,-0.56,-2.76,0.15,492.42,496.66,491.27,95.29,12.87,24.73,13.51,25.95,23.51,16.47
3813,2017-09-05,600519,492.88,489.99,493.99,489.5,22622,1112006400.0,0.91,-0.49,-2.43,0.18,489.99,493.99,489.5,93.98,12.87,24.49,13.69,26.06,27.91,18.21
3814,2017-09-06,600519,490.0,484.98,492.77,484.84,33007,1608066096.0,1.62,-1.02,-5.01,0.26,484.98,492.77,484.84,94.11,12.87,25.95,13.68,27.57,30.57,19.67
3815,2017-09-07,600519,485.31,481.27,486.9,480.06,33320,1605408576.0,1.41,-0.76,-3.71,0.27,481.27,486.9,480.06,94.51,12.87,28.93,13.62,30.61,31.11,22.08
3816,2017-09-08,600519,478.25,474.37,480.5,474.0,41173,1962989424.0,1.35,-1.43,-6.9,0.33,474.37,480.5,474.0,94.32,12.87,33.93,13.65,35.97,34.86,25.43
3817,2017-09-11,600519,471.09,478.32,482.22,469.98,45374,2161657248.0,2.58,0.83,3.95,0.36,478.32,482.22,469.98,92.83,12.87,27.01,13.86,29.1,35.87,27.27
3818,2017-09-12,600519,479.5,484.91,486.0,478.4,34342,1661294224.0,1.59,1.38,6.59,0.27,484.91,486.0,478.4,90.2,11.5,27.01,12.75,29.94,37.32,30.42
3819,2017-09-13,600519,485.0,491.63,492.2,481.38,33076,1618956528.0,2.23,1.39,6.72,0.26,491.63,492.2,481.38,96.64,15.93,27.01,16.48,27.95,36.44,32.18
3820,2017-09-14,600519,492.99,490.71,494.03,488.99,19399,953145168.0,1.03,-0.19,-0.92,0.15,490.71,494.03,488.99,96.75,17.76,24.31,18.36,25.13,33.42,32.0
3821,2017-09-15,600519,492.5,489.84,492.5,488.0,16039,786562208.0,0.92,-0.18,-0.87,0.13,489.84,492.5,488.0,94.99,14.72,25.3,15.5,26.63,31.42,31.27
3822,2017-09-18,600519,490.14,498.97,500.5,490.14,42207,2101680384.0,2.11,1.86,9.13,0.34,498.97,500.5,490.14,98.78,22.72,22.28,23.0,22.56,24.09,29.47
3823,2017-09-19,600519,500.3,496.95,502.5,496.01,23055,1151152848.0,1.3,-0.4,-2.02,0.18,496.95,502.5,496.01,100.68,24.72,22.28,24.55,22.13,19.04,27.46
3824,2017-09-20,600519,496.9,496.2,500.02,496.0,17318,862024944.0,0.81,-0.15,-0.75,0.14,496.2,500.02,496.0,99.62,23.59,22.29,23.68,22.38,12.8,25.06
3825,2017-09-21,600519,495.94,498.77,500.58,492.88,19403,963615280.0,1.55,0.52,2.57,0.15,498.77,500.58,492.88,101.07,22.19,25.41,21.96,25.14,9.63,23.04
3826,2017-09-22,600519,496.9,499.93,500.18,495.8,16344,815718864.0,0.88,0.23,1.16,0.13,499.93,500.18,495.8,100.06,21.81,25.41,21.8,25.39,8.3,20.86
3827,2017-09-25,600519,500.31,507.24,508.2,500.3,32698,1649582912.0,1.58,1.46,7.31,0.26,507.24,508.2,500.3,103.84,29.83,23.64,28.73,22.77,5.83,18.63
3828,2017-09-26,600519,506.69,509.29,510.0,503.6,25470,1292872640.0,1.26,0.4,2.05,0.2,509.29,510.0,503.6,102.31,31.63,18.98,30.92,18.55,9.83,16.96
3829,2017-09-27,600519,508.92,508.21,511.03,506.07,16671,847627360.0,0.97,-0.21,-1.08,0.13,508.21,511.03,506.07,100.43,32.66,14.2,32.52,14.14,15.53,17.29
3830,2017-09-28,600519,507.2,518.46,520.2,507.15,25970,1340236080.0,2.57,2.02,10.25,0.21,518.46,520.2,507.15,106.21,41.83,8.14,39.38,7.66,26.3,19.55
3831,2017-09-29,600519,516.0,517.64,525.88,515.5,22436,1166403120.0,2.0,-0.16,-0.82,0.18,517.64,525.88,515.5,104.35,47.51,4.12,45.53,3.95,39.18,24.4
3832,2017-10-09,600519,524.54,527.77,535.55,520.1,34891,1844481600.0,2.98,1.96,10.13,0.28,527.77,535.55,520.1,114.58,53.4,4.12,46.6,3.6,52.18,30.24
3833,2017-10-10,600519,527.05,540.06,540.49,527.01,31006,1662690448.0,2.55,2.33,12.29,0.25,540.06,540.49,527.01,117.24,52.14,4.12,44.47,3.51,64.48,35.15
3834,2017-10-11,600519,538.1,545.54,551.25,538.1,33406,1824898704.0,2.43,1.01,5.48,0.27,545.54,551.25,538.1,125.35,61.07,4.12,48.72,3.29,74.87,42.35
3835,2017-10-12,600519,545.0,544.09,547.5,540.18,19646,1067464512.0,1.34,-0.27,-1.45,0.16,544.09,547.5,540.18,128.17,61.07,3.13,47.65,2.44,83.35,49.44
3836,2017-10-13,600519,545.0,556.15,556.6,542.01,27858,1534212912.0,2.68,2.22,12.06,0.22,556.15,556.6,542.01,132.1,62.17,3.13,47.06,2.37,87.18,56.74
